시군구코드,시군구,성별코드,성별,연령구간코드,연령별,시점,주민등록연앙인구(명)
33,충청북도,0,계,190,45 - 49세,2019 년,131781.5
33,충청북도,0,계,190,45 - 49세,2020 년,128690.5
33,충청북도,0,계,210,50 - 54세,2019 년,134125.5
33,충청북도,0,계,210,50 - 54세,2020 년,136456.5
33,충청북도,0,계,230,55 - 59세,2019 년,136221.5
33,충청북도,0,계,230,55 - 59세,2020 년,135154
33,충청북도,0,계,260,60 - 64세,2019 년,120126
33,충청북도,0,계,260,60 - 64세,2020 년,126875
33,충청북도,0,계,280,65 - 69세,2019 년,79078.5
33,충청북도,0,계,280,65 - 69세,2020 년,86914
33,충청북도,0,계,310,70 - 74세,2019 년,60707.5
33,충청북도,0,계,310,70 - 74세,2020 년,62558.5
33,충청북도,0,계,330,75 - 79세,2019 년,57233
33,충청북도,0,계,330,75 - 79세,2020 년,56411
33,충청북도,0,계,340,80세 이상,2019 년,68400.5
33,충청북도,0,계,340,80세 이상,2020 년,72635
33,충청북도,0,계,360,80 - 84세,2019 년,41160
33,충청북도,0,계,360,80 - 84세,2020 년,42481.5
33,충청북도,0,계,370,85세 이상,2019 년,27240.5
33,충청북도,0,계,370,85세 이상,2020 년,30153.5
33,충청북도,0,계,380,85 - 89세,2019 년,19267
33,충청북도,0,계,380,85 - 89세,2020 년,21352.5
33,충청북도,0,계,410,90 - 94세,2019 년,6355
33,충청북도,0,계,410,90 - 94세,2020 년,7071
33,충청북도,0,계,430,95 - 99세,2019 년,1419
33,충청북도,0,계,430,95 - 99세,2020 년,1521.5
33,충청북도,0,계,440,100세 이상,2019 년,199.5
33,충청북도,0,계,440,100세 이상,2020 년,208.5
33,충청북도,1,남자,0,계,2019 년,804233
33,충청북도,1,남자,0,계,2020 년,805701.5
33,충청북도,1,남자,20,0 - 4세,2019 년,30378
33,충청북도,1,남자,20,0 - 4세,2020 년,28310.5
33,충청북도,1,남자,50,5 - 9세,2019 년,36778.5
33,충청북도,1,남자,50,5 - 9세,2020 년,36234.5
33,충청북도,1,남자,70,10 - 14세,2019 년,37193
33,충청북도,1,남자,70,10 - 14세,2020 년,37324.5
33,충청북도,1,남자,100,15 - 19세,2019 년,44648.5
33,충청북도,1,남자,100,15 - 19세,2020 년,41702
33,충청북도,1,남자,120,20 - 24세,2019 년,55760
33,충청북도,1,남자,120,20 - 24세,2020 년,53884
33,충청북도,1,남자,130,25 - 29세,2019 년,54859
33,충청북도,1,남자,130,25 - 29세,2020 년,56725.5
33,충청북도,1,남자,150,30 - 34세,2019 년,47759.5
33,충청북도,1,남자,150,30 - 34세,2020 년,47504
33,충청북도,1,남자,160,35 - 39세,2019 년,58186
33,충청북도,1,남자,160,35 - 39세,2020 년,56158.5
33,충청북도,1,남자,180,40 - 44세,2019 년,58025
33,충청북도,1,남자,180,40 - 44세,2020 년,57824.5
33,충청북도,1,남자,190,45 - 49세,2019 년,68325.5
33,충청북도,1,남자,190,45 - 49세,2020 년,66676.5
33,충청북도,1,남자,210,50 - 54세,2019 년,68825
33,충청북도,1,남자,210,50 - 54세,2020 년,69991.5
33,충청북도,1,남자,230,55 - 59세,2019 년,69828
33,충청북도,1,남자,230,55 - 59세,2020 년,69575
33,충청북도,1,남자,260,60 - 64세,2019 년,60677.5
33,충청북도,1,남자,260,60 - 64세,2020 년,64126.5
33,충청북도,1,남자,280,65 - 69세,2019 년,38853
33,충청북도,1,남자,280,65 - 69세,2020 년,42769.5
33,충청북도,1,남자,310,70 - 74세,2019 년,28600.5
33,충청북도,1,남자,310,70 - 74세,2020 년,29819.5
33,충청북도,1,남자,330,75 - 79세,2019 년,23650.5
33,충청북도,1,남자,330,75 - 79세,2020 년,23484
33,충청북도,1,남자,340,80세 이상,2019 년,21885.5
33,충청북도,1,남자,340,80세 이상,2020 년,23591
33,충청북도,1,남자,360,80 - 84세,2019 년,14784
33,충청북도,1,남자,360,80 - 84세,2020 년,15540
33,충청북도,1,남자,370,85세 이상,2019 년,7101.5
33,충청북도,1,남자,370,85세 이상,2020 년,8051
33,충청북도,1,남자,380,85 - 89세,2019 년,5351.5
33,충청북도,1,남자,380,85 - 89세,2020 년,6142.5
33,충청북도,1,남자,410,90 - 94세,2019 년,1450.5
33,충청북도,1,남자,410,90 - 94세,2020 년,1579.5
33,충청북도,1,남자,430,95 - 99세,2019 년,276
33,충청북도,1,남자,430,95 - 99세,2020 년,300
33,충청북도,1,남자,440,100세 이상,2019 년,23.5
33,충청북도,1,남자,440,100세 이상,2020 년,29
33,충청북도,2,여자,0,계,2019 년,785121.5
33,충청북도,2,여자,0,계,2020 년,784670.5
33,충청북도,2,여자,20,0 - 4세,2019 년,29086.5
33,충청북도,2,여자,20,0 - 4세,2020 년,26836.5
33,충청북도,2,여자,50,5 - 9세,2019 년,35191.5
33,충청북도,2,여자,50,5 - 9세,2020 년,34910
33,충청북도,2,여자,70,10 - 14세,2019 년,34535
33,충청북도,2,여자,70,10 - 14세,2020 년,34824.5
33,충청북도,2,여자,100,15 - 19세,2019 년,40491
33,충청북도,2,여자,100,15 - 19세,2020 년,37873
33,충청북도,2,여자,120,20 - 24세,2019 년,47083
33,충청북도,2,여자,120,20 - 24세,2020 년,45564.5
33,충청북도,2,여자,130,25 - 29세,2019 년,42127
33,충청북도,2,여자,130,25 - 29세,2020 년,42833.5
33,충청북도,2,여자,150,30 - 34세,2019 년,41567
33,충청북도,2,여자,150,30 - 34세,2020 년,40634
33,충청북도,2,여자,160,35 - 39세,2019 년,53918.5
33,충청북도,2,여자,160,35 - 39세,2020 년,51764.5
33,충청북도,2,여자,180,40 - 44세,2019 년,54093.5
33,충청북도,2,여자,180,40 - 44세,2020 년,53769
33,충청북도,2,여자,190,45 - 49세,2019 년,63456
33,충청북도,2,여자,190,45 - 49세,2020 년,62014
33,충청북도,2,여자,210,50 - 54세,2019 년,65300.5
33,충청북도,2,여자,210,50 - 54세,2020 년,66465
33,충청북도,2,여자,230,55 - 59세,2019 년,66393.5
33,충청북도,2,여자,230,55 - 59세,2020 년,65579
33,충청북도,2,여자,260,60 - 64세,2019 년,59448.5
33,충청북도,2,여자,260,60 - 64세,2020 년,62748.5
33,충청북도,2,여자,280,65 - 69세,2019 년,40225.5
33,충청북도,2,여자,280,65 - 69세,2020 년,44144.5
33,충청북도,2,여자,310,70 - 74세,2019 년,32107
33,충청북도,2,여자,310,70 - 74세,2020 년,32739
33,충청북도,2,여자,330,75 - 79세,2019 년,33582.5
33,충청북도,2,여자,330,75 - 79세,2020 년,32927
33,충청북도,2,여자,340,80세 이상,2019 년,46515
33,충청북도,2,여자,340,80세 이상,2020 년,49044
33,충청북도,2,여자,360,80 - 84세,2019 년,26376
33,충청북도,2,여자,360,80 - 84세,2020 년,26941.5
33,충청북도,2,여자,370,85세 이상,2019 년,20139
33,충청북도,2,여자,370,85세 이상,2020 년,22102.5
33,충청북도,2,여자,380,85 - 89세,2019 년,13915.5
33,충청북도,2,여자,380,85 - 89세,2020 년,15210
33,충청북도,2,여자,410,90 - 94세,2019 년,4904.5
33,충청북도,2,여자,410,90 - 94세,2020 년,5491.5
33,충청북도,2,여자,430,95 - 99세,2019 년,1143
33,충청북도,2,여자,430,95 - 99세,2020 년,1221.5
33,충청북도,2,여자,440,100세 이상,2019 년,176
33,충청북도,2,여자,440,100세 이상,2020 년,179.5
33040,청주시,0,계,0,계,2019 년,834030.5
33040,청주시,0,계,0,계,2020 년,837744
33040,청주시,0,계,20,0 - 4세,2019 년,35740
33040,청주시,0,계,20,0 - 4세,2020 년,33296.5
33040,청주시,0,계,50,5 - 9세,2019 년,42497.5
33040,청주시,0,계,50,5 - 9세,2020 년,42325.5
33040,청주시,0,계,70,10 - 14세,2019 년,41470.5
33040,청주시,0,계,70,10 - 14세,2020 년,41859.5
33040,청주시,0,계,100,15 - 19세,2019 년,48292.5
33040,청주시,0,계,100,15 - 19세,2020 년,45357
33040,청주시,0,계,120,20 - 24세,2019 년,59224
33040,청주시,0,계,120,20 - 24세,2020 년,57553.5
33040,청주시,0,계,130,25 - 29세,2019 년,59301.5
33040,청주시,0,계,130,25 - 29세,2020 년,61537
33040,청주시,0,계,150,30 - 34세,2019 년,54417.5
33040,청주시,0,계,150,30 - 34세,2020 년,54164.5
33040,청주시,0,계,160,35 - 39세,2019 년,66483.5
33040,청주시,0,계,160,35 - 39세,2020 년,64493
33040,청주시,0,계,180,40 - 44세,2019 년,64280
33040,청주시,0,계,180,40 - 44세,2020 년,64501.5
33040,청주시,0,계,190,45 - 49세,2019 년,72473
33040,청주시,0,계,190,45 - 49세,2020 년,71153
33040,청주시,0,계,210,50 - 54세,2019 년,69087.5
33040,청주시,0,계,210,50 - 54세,2020 년,70961
33040,청주시,0,계,230,55 - 59세,2019 년,64919
33040,청주시,0,계,230,55 - 59세,2020 년,65166.5
33040,청주시,0,계,260,60 - 64세,2019 년,52978.5
33040,청주시,0,계,260,60 - 64세,2020 년,56321
33040,청주시,0,계,280,65 - 69세,2019 년,32867
33040,청주시,0,계,280,65 - 69세,2020 년,36411.5
33040,청주시,0,계,310,70 - 74세,2019 년,24372.5
33040,청주시,0,계,310,70 - 74세,2020 년,25381
33040,청주시,0,계,330,75 - 79세,2019 년,21001.5
33040,청주시,0,계,330,75 - 79세,2020 년,21053
33040,청주시,0,계,340,80세 이상,2019 년,24624.5
33040,청주시,0,계,340,80세 이상,2020 년,26209
33040,청주시,0,계,360,80 - 84세,2019 년,14731.5
33040,청주시,0,계,360,80 - 84세,2020 년,15246
33040,청주시,0,계,370,85세 이상,2019 년,9893
33040,청주시,0,계,370,85세 이상,2020 년,10963
33040,청주시,0,계,380,85 - 89세,2019 년,6944.5
33040,청주시,0,계,380,85 - 89세,2020 년,7695.5
33040,청주시,0,계,410,90 - 94세,2019 년,2342.5
33040,청주시,0,계,410,90 - 94세,2020 년,2619
33040,청주시,0,계,430,95 - 99세,2019 년,529
33040,청주시,0,계,430,95 - 99세,2020 년,575.5
33040,청주시,0,계,440,100세 이상,2019 년,77
33040,청주시,0,계,440,100세 이상,2020 년,73
33040,청주시,1,남자,0,계,2019 년,419703.5
33040,청주시,1,남자,0,계,2020 년,421806
33040,청주시,1,남자,20,0 - 4세,2019 년,18247
33040,청주시,1,남자,20,0 - 4세,2020 년,17020.5
33040,청주시,1,남자,50,5 - 9세,2019 년,21707
33040,청주시,1,남자,50,5 - 9세,2020 년,21556
33040,청주시,1,남자,70,10 - 14세,2019 년,21463
33040,청주시,1,남자,70,10 - 14세,2020 년,21647.5
33040,청주시,1,남자,100,15 - 19세,2019 년,25378
33040,청주시,1,남자,100,15 - 19세,2020 년,23778.5
33040,청주시,1,남자,120,20 - 24세,2019 년,31465.5
33040,청주시,1,남자,120,20 - 24세,2020 년,30552.5
33040,청주시,1,남자,130,25 - 29세,2019 년,33041
33040,청주시,1,남자,130,25 - 29세,2020 년,34417.5
33040,청주시,1,남자,150,30 - 34세,2019 년,28648
33040,청주시,1,남자,150,30 - 34세,2020 년,28742
33040,청주시,1,남자,160,35 - 39세,2019 년,34093.5
33040,청주시,1,남자,160,35 - 39세,2020 년,33125.5
33040,청주시,1,남자,180,40 - 44세,2019 년,32486.5
33040,청주시,1,남자,180,40 - 44세,2020 년,32793
33040,청주시,1,남자,190,45 - 49세,2019 년,36386.5
33040,청주시,1,남자,190,45 - 49세,2020 년,35699.5
33040,청주시,1,남자,210,50 - 54세,2019 년,34279
33040,청주시,1,남자,210,50 - 54세,2020 년,35181.5
33040,청주시,1,남자,230,55 - 59세,2019 년,32748.5
33040,청주시,1,남자,230,55 - 59세,2020 년,32907
33040,청주시,1,남자,260,60 - 64세,2019 년,26127.5
33040,청주시,1,남자,260,60 - 64세,2020 년,27732.5
33040,청주시,1,남자,280,65 - 69세,2019 년,15981
33040,청주시,1,남자,280,65 - 69세,2020 년,17653.5
33040,청주시,1,남자,310,70 - 74세,2019 년,11345.5
33040,청주시,1,남자,310,70 - 74세,2020 년,11920
33040,청주시,1,남자,330,75 - 79세,2019 년,8641
33040,청주시,1,남자,330,75 - 79세,2020 년,8739.5
33040,청주시,1,남자,340,80세 이상,2019 년,7665
33040,청주시,1,남자,340,80세 이상,2020 년,8339.5
33040,청주시,1,남자,360,80 - 84세,2019 년,5220
33040,청주시,1,남자,360,80 - 84세,2020 년,5502
33040,청주시,1,남자,370,85세 이상,2019 년,2445
33040,청주시,1,남자,370,85세 이상,2020 년,2837.5
33040,청주시,1,남자,380,85 - 89세,2019 년,1873
33040,청주시,1,남자,380,85 - 89세,2020 년,2195.5
33040,청주시,1,남자,410,90 - 94세,2019 년,469
33040,청주시,1,남자,410,90 - 94세,2020 년,531.5
33040,청주시,1,남자,430,95 - 99세,2019 년,97
33040,청주시,1,남자,430,95 - 99세,2020 년,104
33040,청주시,1,남자,440,100세 이상,2019 년,6
33040,청주시,1,남자,440,100세 이상,2020 년,6.5
33040,청주시,2,여자,0,계,2019 년,414327
33040,청주시,2,여자,0,계,2020 년,415938
33040,청주시,2,여자,20,0 - 4세,2019 년,17493
33040,청주시,2,여자,20,0 - 4세,2020 년,16276
33040,청주시,2,여자,50,5 - 9세,2019 년,20790.5
33040,청주시,2,여자,50,5 - 9세,2020 년,20769.5
33040,청주시,2,여자,70,10 - 14세,2019 년,20007.5
33040,청주시,2,여자,70,10 - 14세,2020 년,20212
33040,청주시,2,여자,100,15 - 19세,2019 년,22914.5
33040,청주시,2,여자,100,15 - 19세,2020 년,21578.5
33040,청주시,2,여자,120,20 - 24세,2019 년,27758.5
33040,청주시,2,여자,120,20 - 24세,2020 년,27001
33040,청주시,2,여자,130,25 - 29세,2019 년,26260.5
33040,청주시,2,여자,130,25 - 29세,2020 년,27119.5
33040,청주시,2,여자,150,30 - 34세,2019 년,25769.5
33040,청주시,2,여자,150,30 - 34세,2020 년,25422.5
33040,청주시,2,여자,160,35 - 39세,2019 년,32390
33040,청주시,2,여자,160,35 - 39세,2020 년,31367.5
33040,청주시,2,여자,180,40 - 44세,2019 년,31793.5
33040,청주시,2,여자,180,40 - 44세,2020 년,31708.5
33040,청주시,2,여자,190,45 - 49세,2019 년,36086.5
33040,청주시,2,여자,190,45 - 49세,2020 년,35453.5
33040,청주시,2,여자,210,50 - 54세,2019 년,34808.5
33040,청주시,2,여자,210,50 - 54세,2020 년,35779.5
33040,청주시,2,여자,230,55 - 59세,2019 년,32170.5
33040,청주시,2,여자,230,55 - 59세,2020 년,32259.5
33040,청주시,2,여자,260,60 - 64세,2019 년,26851
33040,청주시,2,여자,260,60 - 64세,2020 년,28588.5
33040,청주시,2,여자,280,65 - 69세,2019 년,16886
33040,청주시,2,여자,280,65 - 69세,2020 년,18758
33040,청주시,2,여자,310,70 - 74세,2019 년,13027
33040,청주시,2,여자,310,70 - 74세,2020 년,13461
33040,청주시,2,여자,330,75 - 79세,2019 년,12360.5
33040,청주시,2,여자,330,75 - 79세,2020 년,12313.5
33040,청주시,2,여자,340,80세 이상,2019 년,16959.5
33040,청주시,2,여자,340,80세 이상,2020 년,17869.5
33040,청주시,2,여자,360,80 - 84세,2019 년,9511.5
33040,청주시,2,여자,360,80 - 84세,2020 년,9744
33040,청주시,2,여자,370,85세 이상,2019 년,7448
33040,청주시,2,여자,370,85세 이상,2020 년,8125.5
33040,청주시,2,여자,380,85 - 89세,2019 년,5071.5
33040,청주시,2,여자,380,85 - 89세,2020 년,5500
33040,청주시,2,여자,410,90 - 94세,2019 년,1873.5
33040,청주시,2,여자,410,90 - 94세,2020 년,2087.5
33040,청주시,2,여자,430,95 - 99세,2019 년,432
33040,청주시,2,여자,430,95 - 99세,2020 년,471.5
33040,청주시,2,여자,440,100세 이상,2019 년,71
33040,청주시,2,여자,440,100세 이상,2020 년,66.5
33041,상당구,0,계,0,계,2019 년,176434
33041,상당구,0,계,0,계,2020 년,183083
33041,상당구,0,계,20,0 - 4세,2019 년,6352
33041,상당구,0,계,20,0 - 4세,2020 년,6407.5
33041,상당구,0,계,50,5 - 9세,2019 년,8524.5
33041,상당구,0,계,50,5 - 9세,2020 년,9018
33041,상당구,0,계,70,10 - 14세,2019 년,8640.5
33041,상당구,0,계,70,10 - 14세,2020 년,9043
33041,상당구,0,계,100,15 - 19세,2019 년,10939
33041,상당구,0,계,100,15 - 19세,2020 년,10514
33041,상당구,0,계,120,20 - 24세,2019 년,12444.5
33041,상당구,0,계,120,20 - 24세,2020 년,12394
33041,상당구,0,계,130,25 - 29세,2019 년,10455.5
33041,상당구,0,계,130,25 - 29세,2020 년,11277
33041,상당구,0,계,150,30 - 34세,2019 년,8907.5
33041,상당구,0,계,150,30 - 34세,2020 년,9439.5
33041,상당구,0,계,160,35 - 39세,2019 년,12104.5
33041,상당구,0,계,160,35 - 39세,2020 년,12301.5
33041,상당구,0,계,180,40 - 44세,2019 년,12860
33041,상당구,0,계,180,40 - 44세,2020 년,13417
33041,상당구,0,계,190,45 - 49세,2019 년,15746.5
33041,상당구,0,계,190,45 - 49세,2020 년,15883.5
33041,상당구,0,계,210,50 - 54세,2019 년,15648.5
33041,상당구,0,계,210,50 - 54세,2020 년,16351.5
33041,상당구,0,계,230,55 - 59세,2019 년,14965
33041,상당구,0,계,230,55 - 59세,2020 년,15508
33041,상당구,0,계,260,60 - 64세,2019 년,12487
33041,상당구,0,계,260,60 - 64세,2020 년,13434.5
33041,상당구,0,계,280,65 - 69세,2019 년,8086
33041,상당구,0,계,280,65 - 69세,2020 년,9072
33041,상당구,0,계,310,70 - 74세,2019 년,6181.5
33041,상당구,0,계,310,70 - 74세,2020 년,6454
33041,상당구,0,계,330,75 - 79세,2019 년,5538.5
33041,상당구,0,계,330,75 - 79세,2020 년,5563
33041,상당구,0,계,340,80세 이상,2019 년,6553
33041,상당구,0,계,340,80세 이상,2020 년,7005
33041,상당구,0,계,360,80 - 84세,2019 년,3932
33041,상당구,0,계,360,80 - 84세,2020 년,4073
33041,상당구,0,계,370,85세 이상,2019 년,2621
33041,상당구,0,계,370,85세 이상,2020 년,2932
33041,상당구,0,계,380,85 - 89세,2019 년,1818.5
33041,상당구,0,계,380,85 - 89세,2020 년,2003.5
33041,상당구,0,계,410,90 - 94세,2019 년,645
33041,상당구,0,계,410,90 - 94세,2020 년,756
33041,상당구,0,계,430,95 - 99세,2019 년,136.5
33041,상당구,0,계,430,95 - 99세,2020 년,152.5
33041,상당구,0,계,440,100세 이상,2019 년,21
33041,상당구,0,계,440,100세 이상,2020 년,20
33041,상당구,1,남자,0,계,2019 년,87796
33041,상당구,1,남자,0,계,2020 년,91043.5
33041,상당구,1,남자,20,0 - 4세,2019 년,3184.5
33041,상당구,1,남자,20,0 - 4세,2020 년,3211.5
33041,상당구,1,남자,50,5 - 9세,2019 년,4414.5
33041,상당구,1,남자,50,5 - 9세,2020 년,4632
33041,상당구,1,남자,70,10 - 14세,2019 년,4449.5
33041,상당구,1,남자,70,10 - 14세,2020 년,4684
33041,상당구,1,남자,100,15 - 19세,2019 년,5747.5
33041,상당구,1,남자,100,15 - 19세,2020 년,5495
33041,상당구,1,남자,120,20 - 24세,2019 년,6704
33041,상당구,1,남자,120,20 - 24세,2020 년,6672
33041,상당구,1,남자,130,25 - 29세,2019 년,5703.5
33041,상당구,1,남자,130,25 - 29세,2020 년,6150
33041,상당구,1,남자,150,30 - 34세,2019 년,4604
33041,상당구,1,남자,150,30 - 34세,2020 년,4866
33041,상당구,1,남자,160,35 - 39세,2019 년,6080.5
33041,상당구,1,남자,160,35 - 39세,2020 년,6188
33041,상당구,1,남자,180,40 - 44세,2019 년,6365
33041,상당구,1,남자,180,40 - 44세,2020 년,6685
33041,상당구,1,남자,190,45 - 49세,2019 년,7815
33041,상당구,1,남자,190,45 - 49세,2020 년,7847
33041,상당구,1,남자,210,50 - 54세,2019 년,7729
33041,상당구,1,남자,210,50 - 54세,2020 년,8044
33041,상당구,1,남자,230,55 - 59세,2019 년,7633.5
33041,상당구,1,남자,230,55 - 59세,2020 년,7891.5
33041,상당구,1,남자,260,60 - 64세,2019 년,6201
33041,상당구,1,남자,260,60 - 64세,2020 년,6648
33041,상당구,1,남자,280,65 - 69세,2019 년,3986.5
33041,상당구,1,남자,280,65 - 69세,2020 년,4478
33041,상당구,1,남자,310,70 - 74세,2019 년,2840
33041,상당구,1,남자,310,70 - 74세,2020 년,3002.5
33041,상당구,1,남자,330,75 - 79세,2019 년,2273
33041,상당구,1,남자,330,75 - 79세,2020 년,2293.5
33041,상당구,1,남자,340,80세 이상,2019 년,2065
33041,상당구,1,남자,340,80세 이상,2020 년,2255.5
33041,상당구,1,남자,360,80 - 84세,2019 년,1392.5
33041,상당구,1,남자,360,80 - 84세,2020 년,1465.5
33041,상당구,1,남자,370,85세 이상,2019 년,672.5
33041,상당구,1,남자,370,85세 이상,2020 년,790
33041,상당구,1,남자,380,85 - 89세,2019 년,497
33041,상당구,1,남자,380,85 - 89세,2020 년,581.5
33041,상당구,1,남자,410,90 - 94세,2019 년,143.5
33041,상당구,1,남자,410,90 - 94세,2020 년,176.5
33041,상당구,1,남자,430,95 - 99세,2019 년,31
33041,상당구,1,남자,430,95 - 99세,2020 년,30.5
33041,상당구,1,남자,440,100세 이상,2019 년,1
33041,상당구,1,남자,440,100세 이상,2020 년,1.5
33041,상당구,2,여자,0,계,2019 년,88638
33041,상당구,2,여자,0,계,2020 년,92039.5
33041,상당구,2,여자,20,0 - 4세,2019 년,3167.5
33041,상당구,2,여자,20,0 - 4세,2020 년,3196
33041,상당구,2,여자,50,5 - 9세,2019 년,4110
33041,상당구,2,여자,50,5 - 9세,2020 년,4386
33041,상당구,2,여자,70,10 - 14세,2019 년,4191
33041,상당구,2,여자,70,10 - 14세,2020 년,4359
33041,상당구,2,여자,100,15 - 19세,2019 년,5191.5
33041,상당구,2,여자,100,15 - 19세,2020 년,5019
33041,상당구,2,여자,120,20 - 24세,2019 년,5740.5
33041,상당구,2,여자,120,20 - 24세,2020 년,5722
33041,상당구,2,여자,130,25 - 29세,2019 년,4752
33041,상당구,2,여자,130,25 - 29세,2020 년,5127
33041,상당구,2,여자,150,30 - 34세,2019 년,4303.5
33041,상당구,2,여자,150,30 - 34세,2020 년,4573.5
33041,상당구,2,여자,160,35 - 39세,2019 년,6024
33041,상당구,2,여자,160,35 - 39세,2020 년,6113.5
33041,상당구,2,여자,180,40 - 44세,2019 년,6495
33041,상당구,2,여자,180,40 - 44세,2020 년,6732
33041,상당구,2,여자,190,45 - 49세,2019 년,7931.5
33041,상당구,2,여자,190,45 - 49세,2020 년,8036.5
33041,상당구,2,여자,210,50 - 54세,2019 년,7919.5
33041,상당구,2,여자,210,50 - 54세,2020 년,8307.5
33041,상당구,2,여자,230,55 - 59세,2019 년,7331.5
33041,상당구,2,여자,230,55 - 59세,2020 년,7616.5
33041,상당구,2,여자,260,60 - 64세,2019 년,6286
33041,상당구,2,여자,260,60 - 64세,2020 년,6786.5
33041,상당구,2,여자,280,65 - 69세,2019 년,4099.5
33041,상당구,2,여자,280,65 - 69세,2020 년,4594
33041,상당구,2,여자,310,70 - 74세,2019 년,3341.5
33041,상당구,2,여자,310,70 - 74세,2020 년,3451.5
33041,상당구,2,여자,330,75 - 79세,2019 년,3265.5
33041,상당구,2,여자,330,75 - 79세,2020 년,3269.5
33041,상당구,2,여자,340,80세 이상,2019 년,4488
33041,상당구,2,여자,340,80세 이상,2020 년,4749.5
33041,상당구,2,여자,360,80 - 84세,2019 년,2539.5
33041,상당구,2,여자,360,80 - 84세,2020 년,2607.5
33041,상당구,2,여자,370,85세 이상,2019 년,1948.5
33041,상당구,2,여자,370,85세 이상,2020 년,2142
33041,상당구,2,여자,380,85 - 89세,2019 년,1321.5
33041,상당구,2,여자,380,85 - 89세,2020 년,1422
33041,상당구,2,여자,410,90 - 94세,2019 년,501.5
33041,상당구,2,여자,410,90 - 94세,2020 년,579.5
33041,상당구,2,여자,430,95 - 99세,2019 년,105.5
33041,상당구,2,여자,430,95 - 99세,2020 년,122
33041,상당구,2,여자,440,100세 이상,2019 년,20
33041,상당구,2,여자,440,100세 이상,2020 년,18.5
33042,서원구,0,계,0,계,2019 년,205065
33042,서원구,0,계,0,계,2020 년,197773
33042,서원구,0,계,20,0 - 4세,2019 년,7226
33042,서원구,0,계,20,0 - 4세,2020 년,6141
33042,서원구,0,계,50,5 - 9세,2019 년,9478.5
33042,서원구,0,계,50,5 - 9세,2020 년,8703.5
33042,서원구,0,계,70,10 - 14세,2019 년,10249
33042,서원구,0,계,70,10 - 14세,2020 년,9811
33042,서원구,0,계,100,15 - 19세,2019 년,12589
33042,서원구,0,계,100,15 - 19세,2020 년,11395.5
33042,서원구,0,계,120,20 - 24세,2019 년,15847
33042,서원구,0,계,120,20 - 24세,2020 년,14931.5
33042,서원구,0,계,130,25 - 29세,2019 년,13899.5
33042,서원구,0,계,130,25 - 29세,2020 년,13850.5
33042,서원구,0,계,150,30 - 34세,2019 년,11560.5
33042,서원구,0,계,150,30 - 34세,2020 년,10707
33042,서원구,0,계,160,35 - 39세,2019 년,14350.5
33042,서원구,0,계,160,35 - 39세,2020 년,12955.5
33042,서원구,0,계,180,40 - 44세,2019 년,15195.5
33042,서원구,0,계,180,40 - 44세,2020 년,14238.5
33042,서원구,0,계,190,45 - 49세,2019 년,18450
33042,서원구,0,계,190,45 - 49세,2020 년,17290
33042,서원구,0,계,210,50 - 54세,2019 년,17931.5
33042,서원구,0,계,210,50 - 54세,2020 년,17909
33042,서원구,0,계,230,55 - 59세,2019 년,17076
33042,서원구,0,계,230,55 - 59세,2020 년,16577
33042,서원구,0,계,260,60 - 64세,2019 년,14122.5
33042,서원구,0,계,260,60 - 64세,2020 년,14756.5
33042,서원구,0,계,280,65 - 69세,2019 년,8721
33042,서원구,0,계,280,65 - 69세,2020 년,9518.5
33042,서원구,0,계,310,70 - 74세,2019 년,6490
33042,서원구,0,계,310,70 - 74세,2020 년,6706.5
33042,서원구,0,계,330,75 - 79세,2019 년,5488.5
33042,서원구,0,계,330,75 - 79세,2020 년,5534.5
33042,서원구,0,계,340,80세 이상,2019 년,6390
33042,서원구,0,계,340,80세 이상,2020 년,6747
33042,서원구,0,계,360,80 - 84세,2019 년,3792.5
33042,서원구,0,계,360,80 - 84세,2020 년,3917
33042,서원구,0,계,370,85세 이상,2019 년,2597.5
33042,서원구,0,계,370,85세 이상,2020 년,2830
33042,서원구,0,계,380,85 - 89세,2019 년,1819.5
33042,서원구,0,계,380,85 - 89세,2020 년,1995
33042,서원구,0,계,410,90 - 94세,2019 년,628.5
33042,서원구,0,계,410,90 - 94세,2020 년,674.5
33042,서원구,0,계,430,95 - 99세,2019 년,132.5
33042,서원구,0,계,430,95 - 99세,2020 년,146
33042,서원구,0,계,440,100세 이상,2019 년,17
33042,서원구,0,계,440,100세 이상,2020 년,14.5
33042,서원구,1,남자,0,계,2019 년,101727
33042,서원구,1,남자,0,계,2020 년,98075.5
33042,서원구,1,남자,20,0 - 4세,2019 년,3723
33042,서원구,1,남자,20,0 - 4세,2020 년,3151
33042,서원구,1,남자,50,5 - 9세,2019 년,4779.5
33042,서원구,1,남자,50,5 - 9세,2020 년,4403
33042,서원구,1,남자,70,10 - 14세,2019 년,5317
33042,서원구,1,남자,70,10 - 14세,2020 년,5069.5
33042,서원구,1,남자,100,15 - 19세,2019 년,6664
33042,서원구,1,남자,100,15 - 19세,2020 년,6017.5
33042,서원구,1,남자,120,20 - 24세,2019 년,8411.5
33042,서원구,1,남자,120,20 - 24세,2020 년,7902
33042,서원구,1,남자,130,25 - 29세,2019 년,7677
33042,서원구,1,남자,130,25 - 29세,2020 년,7709.5
33042,서원구,1,남자,150,30 - 34세,2019 년,5983.5
33042,서원구,1,남자,150,30 - 34세,2020 년,5603
33042,서원구,1,남자,160,35 - 39세,2019 년,7155.5
